index,question,document,old_topic,new_topic,similarity,reassigned,stage
2282,"Aku ngerasa kalo aku nggak pantas senang, kayak nggak berhak. Ini kenapa ya?",ngerasa kalo pantas senang pantas senang berat alam ngerasa tahu ngerasa nikmatin kecil makan makan favorit salah nemenin,-1,0,0.77845824,True,high
2283,Aku merasa sedih banget dan kayak nggak berguna setelah temenku nolak ajakan aku. Apa yang salah sama aku?,sedih temenku nolak salah berat bareng tolak arti salah temenmu urus mood temen temen tetap momen,-1,0,0.73228484,True,high
2284,"Kenapa tiap kali aku cemas, perutku rasanya mual dan jantungku deg-degan? Normal nggak sih ini?",cemas perut mual jantung degan cemas tubuh reaksi sensasi fisik mual jantung cepat saraf ganggu pelan pelan bareng,-1,13,0.77439004,True,high
2288,"Aku coba latihan napas cepat kayak yang disarankan, tapi malah takut banget. Apa aku salah?",cepat saran malah takut salah salah cepat sensasi kuat takut pusing pelan hitung empat pandu,-1,2,0.77516484,True,high
2289,Aku ngerasa berat banget di dada tiap sedih. Apa ini cuma perasaanku doang?,ngerasa berat dada sedih doang bukan berat dada muncul sedih depresi tubuh reaksi muncul ringanin,-1,0,0.736328,True,high
2292,"Aku coba duduk tegak biar nggak kelihatan cemas, tapi susah banget. Apa aku emang gagal?",duduk tegak cemas susah emang gagal gagal duduk tegak butuh cemas sebentar lima bareng santai,-1,2,0.7860967,True,high
2295,Aku ngerasa nggak pantas bahagia kalau aku pernah gagal. Apa ini wajar?,ngerasa pantas bahagia gagal gagal arti pantas bahagia gagal nikmatin momen momen kecil senyum akhir akhir,-1,2,0.784372,True,high
2296,"Aku coba lamar kerja, tapi takut banget ditolak. Aku harus lanjutin nggak?",lamar kerja takut tolak lanjutin udah lamar kerja takut tolak lamar sempat tolak tetap takut tolak siapin rencana bareng,-1,11,0.7264008,True,high
2302,"Aku ngerasa nggak pantas bahagia, kayak ada yang salah kalau aku senang. Ini normal nggak?",ngerasa pantas bahagia salah senang aduh kedengeran berat ngerasa pantas bahagia muncul pola negatif alam masa sepenuh susah nikmatin hidup terapi kognitif ubah pandang ngerasa pantas pikirin,-1,0,0.8483749,True,high
2304,"Aku pengen lebih bahagia, tapi kayaknya nggak mungkin. Ada harapan nggak sih buat aku?",bahagia harap percaya harap jauh bahagia lewat kecil laku peduli terapi kognitif sisi positif hidup senyum situ,-1,0,0.8357316,True,high
2305,Aku merasa sedih terus dan kayak nggak punya harapan. Apa yang salah dengan aku?,sedih terus harap salah kedengerannya sedang berat tahu sedih terus terus depresi sedang negatif otomatis segala sisi detail begini dengerin,-1,0,0.7581336,True,high
2306,Kenapa aku selalu merasa orang lain bakal ninggalin aku?,ninggalin takut tinggal nyata sakit kait pola skema bentuk alam masa andal salah momen muncul,-1,9,0.78656983,True,high
2307,Aku ngerasa aku orang yang gagal. Apa aku emang nggak pantes berhasil?,ngerasa gagal emang pantes hasil kedengerannya sedang diri sendiri gagal muncul skema ngerasa cukup padahal gagal sisi bareng bareng,-1,2,0.7597059,True,high
2311,Aku susah banget buat percaya sama orang lain. Mereka pasti bakal nyakitin aku. Gimana caranya biar aku bisa percaya lagi?,susah percaya nyakitin percaya susah percaya muncul skema waspada terus alam masa langsung percaya kecil dukung,-1,2,0.7816504,True,high
2312,"Aku ngerasa harus sempurna terus, tapi capek banget. Gimana biar aku nggak gitu lagi?",ngerasa sempurna terus capek sempurna capek kedengerannya standar tinggi diri sendiri skema ngerasa ngerasa sempurna nerima cukup,-1,11,0.72605616,True,high
2316,Aku ngerasa nggak bisa ngapa-ngapain sendiri. Apa aku emang nggak kompeten?,ngerasa sendiri emang kompeten sendiri frustrasi skema cukup mampu yakin mampu ngerasa kecil sendiri,-1,2,0.732022,True,high
2319,Aku ngerasa hidupku cuma penuh masalah. Apa aku bisa bahagia lagi?,ngerasa hidup penuh bahagia kedengerannya sedang jebak lingkar berat datang skema negatif bahagia butuh kecil situ,-1,2,0.76968265,True,high
2321,Aku ngerasa orang lain nggak peduli sama aku. Apa aku yang salah?,ngerasa peduli salah peduli sepi skema ngerasa layak diperhatiin arti salah ngerasa peduli persepsi,-1,0,0.6645326,True,high
2322,Aku ngerasa hidupku nggak akan pernah berubah. Apa aku stuck selamanya?,ngerasa hidup ubah stuck lama stuck berat ngerasa putus ubah skema ngerasa harap ngerasa hidup ubah kecil,-1,5,0.7955183,True,high
2323,"Aku nggak bisa fokus sama sekali, apa ini normal?",sekali susah sedang stres sedih bukan arti pecah tugas kecil susah,-1,11,0.7484722,True,high
2327,Aku nggak yakin bisa ngelakuin apa yang orang lain harapkan. Gimana dong?,yakin ngelakuin harap yakin ragu ragu laku bukan harap kecil situ,-1,2,0.7983278,True,high
2330,Aku nggak suka cerita masalahku ke orang lain. Apa itu salah?,salah salah nyaman sendiri simpan sendiri beban berat baca saran,-1,0,0.73207784,True,high
2336,Aku ngerasa hidupku nggak akan pernah membaik. Apa aku salah?,ngerasa hidup salah berat ngerasa stuck kuat kecil hidup sebentar situ ngerasa,-1,2,0.74868417,True,high
2337,"Aku nggak tahu kenapa aku sedih, tapi aku nggak bisa berhenti nangis. Apa yang salah?",tahu sedih henti nang salah nang sedih tahu arti salah emosi usaha duduk bareng pelan rasain nemenin,-1,0,0.80574703,True,high
2339,"Aku sering merasa kesepian, kayak nggak ada yang peduli. Gimana caranya biar nggak gitu?",sepi peduli sepi hati berat ringan temen keluarga aktivitas sosial kecil turut,-1,0,0.7725433,True,high
2343,Aku ngerasa bersalah karena nggak bisa bantu orang yang aku sayang waktu mereka sakit. Gimana ngatasinnya?,ngerasa salah sayang sakit ngatasinnya salah berat terlalu diri sendiri padahal manusia batas renung udah usaha surat diri sendiri ngeluarin bareng,-1,11,0.78635937,True,high
2344,Aku ngerasa semua orang bahagia kecuali aku. Kenapa aku beda?,ngerasa bahagia paham hidup sempurna luar struggle sendiri kecil situ,-1,2,0.7086811,True,high
2346,Aku ngerasa nggak bisa ngapa-ngapain dengan benar. Semua kayak gagal. Apa aku emang gitu?,ngerasa gagal emang kedengerannya diri sendiri gagal otak down inget kecil lakuin yakin,-1,2,0.83567613,True,high
2347,"Aku ngerasa temenku nggak ngertiin aku, aku marah, tapi takut bilang. Apa yang harus aku lakuin?",ngerasa temenku ngertiin marah takut lakuin marah takut ngomong denger erti temenmu jelas pelan pelan pake ngerasa susun kata kata,-1,0,0.7384995,True,high
2349,Aku kadang ngerasa nggak pantas dicintai. Gimana caranya biar nggak gitu?,ngerasa pantas cinta aduh pantas sedih harga susah percaya ngelakuin diri sendiri self care kecil inget ngerasa sayang siapa,-1,0,0.7703378,True,high
2350,Aku ngerasa capek banget ngurusin hidup. Kayak pengen nyerah. Apa yang bisa aku lakuin?,ngerasa capek ngurusin hidup nyerah lakuin denger capek nyerah khawatir simpan sendiri istirahat jenak tidur putih capek dengerin,-1,0,0.7945308,True,high
2356,Aku suka belanja biar lupa sama perasaan sedihku. Tapi kok nggak lama kemudian sedih lagi. Apa yang salah?,belanja lupa sedih lama kemudian sedih salah belanja senang tutup sedih bukan tahu sedih jangka panjang temen aktivitas senang,-1,0,0.7507776,True,high
2357,"Aku merasa nggak berguna banget, kayak nggak ada yang bisa aku lakuin dengan bener. Aku harus apa?",lakuin enak muncul terlalu kritis diri sendiri kecil hasil lakuin kecil nilai bareng,-1,2,0.8251455,True,high
2361,Aku suka ngelamun jadi orang lain yang hidupnya sempurna. Itu buruk nggak sih?,ngelamun hidup sempurna ngelamun lari asal hidup bareng sempurna lamun,-1,0,0.7149136,True,high
2362,Aku merasa orang-orang di sekitarku nggak peduli sama aku. Aku salah nggak sih merasa gitu?,peduli salah valid peduli down momen kecil perhati sisi abai pikirin nyari suportif,-1,0,0.79528624,True,high
2363,Aku ngerasa nggak pantas buat bahagia. Kayak aku nggak layak gitu. Gimana caranya aku nggak gitu lagi?,ngerasa pantas bahagia layak sedih denger pantas bahagia masuk bahagia layak datang terlalu diri sendiri nulis harga kecil bareng,-1,0,0.73831356,True,high
2369,Aku kadang pengen nyerah aja sama hidup. Kayak nggak ada harapan. Apa yang harus aku lakuin?,nyerah hidup harap lakuin sedih denger berat sendiri kecil harap momen kecil senyum terlalu berat profesional nyerah,-1,2,0.7689962,True,high
2370,Aku ngerasa orang di sekitarku cuma manfaatin aku. Aku harus apa biar nggak gitu lagi?,ngerasa manfaatin kesel sedih dimanfaatin batas nyaman jaga diri sendiri situasi pikirin bareng,-1,0,0.7463369,True,high
2371,Aku ngerasa hidupku cuma buat bikin orang lain senang. Aku capek. Gimana biar aku hidup buat diri sendiri?,ngerasa hidup senang capek hidup diri sendiri capek hidup hidup diri sendiri kecil senang peduli luangin lakuin diri sendiri,-1,0,0.7463964,True,high
2374,"Kalau aku panik, aku suka telepon temen. Itu salah nggak sih?",panik telepon temen salah salah catat panik buku panik kenal picu sendiri,-1,3,0.7452998,True,high
2375,"Aku merasa nggak nyata waktu panik, itu normal nggak?",nyata panik ganggu panik nama depersonalisasi derealisasi pisah diri sendiri sentuh benda grounding,-1,12,0.77616715,True,high
2376,"Aku takut banget kalau panik lagi, apa yang bisa aku lakuin?",takut panik lakuin takut kambuh nama cemas antisipatoris teknik relaksasi catat kapan panik pola rencana sederhana,-1,8,0.7840723,True,high
2378,"Aku takut panik di depan orang, apa yang harus aku lakukan?",takut panik depan laku stres eksposur interoceptif sengaja jantung cepat lari tempat sensasi tempat bareng daftar,-1,0,0.7926715,True,high
2379,"Aku suka lari dari situasi yang bikin panik, itu buruk nggak?",lari situasi panik lari situasi takut tambah kuat situasi tetap situasi sebentar atur situasi paling hindar,-1,0,0.68632907,True,high
2381,"Aku coba catat panikku, tapi susah banget, apa aku salah cara?",catat panik susah salah salah catat panik susah cemas catat tempat gejala jantung cepat format sederhana susah,-1,3,0.7162031,True,high
2384,"Aku baru putus sama pacarku, dan rasanya dunia udah berakhir. Aku harus apa?",putus pacar udah akhir putus emang ambruk sayang sedih hilang diri sendiri lakuin denger musik jalan jalan sedih tahan temen dekat terap detail rasain,-1,0,0.7965756,True,high
2387,"Aku nggak bisa konsentrasi, kerjaan jadi berantakan. Apa ini karena depresi?",konsentrasi kerja beranta depresi susah konsentrasi emang salah depresi otak kerja ekstra ngatasin emosi kerja susah stres rasain susah kecil otak tenang,-1,0,0.8372048,True,high
2390,Aku nggak suka ngomongin perasaanku sama orang lain. Apa ini salah?,ngomongin salah salah nyaman ngomongin sendiri ngatasin emosi numpuk berat tepat temen dekat terap ringanin ngomongin,-1,11,0.7444363,True,high
2392,"Aku takut ketemu orang baru, padahal aku pengen punya temen. Gimana caranya?",takut padahal temen takut nyaman diri sendiri kecil acara santai terapi interpersonal takut,-1,0,0.8360021,True,high
2393,Aku merasa orang-orang nggak suka sama aku. Apa aku beneran nggak disukai?,beneran muncul sedang depresi percaya diri ngerasa padahal perhatiin bukti konkret main main ngerasa yakin sisi,-1,0,0.7284458,True,high
2394,Aku nggak bisa berhenti nangis tiap inget mantan. Apa aku lemah?,henti nang inget mantan lemah nang arti lemah emosi manusiawi rindu duka diri sendiri nang henti paling sedih inget,-1,0,0.7510763,True,high
2396,"Aku sering bertengkar dengan pasanganku, dan itu bikin aku down banget. Kenapa ya aku susah ngatasin konflik ini?",tengkar pasang down susah ngatasin konflik konflik pasang lelah sulit sedang down picu tengkar ngomongin butuh tenang solusi,-1,0,0.731386,True,high
2405,"Aku takut ngomongin perasaanku sama orang lain, takut dianggap lelet. Apa aku harus cerita?",takut ngomongin takut anggap lelet takut anggap lelet penting pantas dengar cukup percaya siap bareng dengar turut,-1,0,0.7915221,True,high
2406,Aku nggak suka sama diri sendiri karena selalu gagal ngatasin masalah. Apa aku memang nggak berguna?,diri sendiri gagal ngatasin sedih dengar berat gagal down kecil hadap bareng,-1,2,0.8258311,True,high
2408,Aku merasa orang-orang di sekitarku nggak peduli sama aku. Apa aku yang salah menilai?,peduli salah nilai perhati sakit hati bukan salah nilai tahu ngomongin dekat perhati,-1,0,0.7086219,True,high
2409,"Aku nggak tahu kenapa aku sedih, padahal hidupku kayaknya baik-baik aja. Apa ini normal?",tahu sedih padahal hidup sedih alas jelas arti aneh emosi datang kecil hidup pengaruh tahu bareng,-1,0,0.8174383,True,high
2410,"Aku pengen nyanyi keras-keras buat ngelupain kesedihan, tapi takut orang bilang gila. Apa aku coba aja?",ngelupain sedih takut gila seru lepasin emosi perlu takut anggap aneh penting nyaman tempat privat kamar karaoke dukung,-1,0,0.81535137,True,high
2412,Aku takut banget ketemu temen-temenku yang punya bayi. Aku ngerasa mereka bakal bikin aku sedih lagi. Gimana caranya aku ngatasin ini?,takut temen temenku ngerasa sedih ngatasin takut sedang lindung hati pelan pelan temen tempat nyaman siap ngobrolin senang bahas yakin,-1,0,0.7776556,True,high
2414,Aku cuma pengen ngurung diri di kamar. Tapi aku tahu ini nggak baik. Gimana caranya aku keluar dari zona ini?,ngurung diri kamar tahu keluar zona puji syukur ngurung diri bukan solusi jangka panjang super sederhana jendela duduk teras udah siap temen jalan bareng kelas ringan yoga susah terap stuck,-1,0,0.8343307,True,high
2416,"Aku pengen balik lagi ke rutinitas, tapi takut nggak kuat. Apa yang bisa aku lakukan biar nggak kewalahan?",balik takut kuat laku kewalahan keren bangkit kecil atur sederhana masak takut kewalahan batas istirahat berat terap rencana,-1,2,0.82107675,True,high
2425,"Aku nggak bisa nyanyi di depan orang, padahal aku suka nyanyi. Aku takut dikira jelek.",depan padahal takut jelek takut nilai depan percaya temen deket keluarga rekam sendiri ekspresi bukan bagus kecil bareng,-1,11,0.7587328,True,high
2427,Aku suka makan banyak banget kalau lagi sedih. Gimana caranya berhenti?,makan sedih henti makan sedih lari ngatasin aktivitas jalan jalan kecil susah catat kapan makan picu situ,-1,0,0.7705958,True,high
2429,"Aku takut buat coba hal baru, kayak ikut kelas dansa. Gimana caranya biar berani?",takut kelas dansa berani takut kecil nonton dansa temen bareng ngelangkah takut percaya diri takut kelas dansa,-1,11,0.7105025,True,high
2431,Aku merasa semua orang benci aku. Apa yang bisa aku lakukan?,benci laku sedih sisi peduli notice kecil ringan benci,-1,0,0.72304976,True,high
2434,"Aku nggak suka ngeliat orang lain bahagia, bikin aku iri. Aku jahat nggak?",ngeliat bahagia jahat jahat manusiawi ngerasa down neng ngelakuin,-1,11,0.6923318,True,high
2436,"Kalau aku merasa sedih gara-gara diomelin bos, apa yang harus aku lakukan biar nggak terus kepikiran?",sedih gara gara diomelin laku terus sedih diomelin terus kontrol laku laku aktivitas temen sedih tadi,-1,11,0.7200922,True,high
2438,Aku pengen kabur aja dari semua masalahku. Ini salah nggak sih?,kabur salah kewalahan lari kabur numpuk hadap kecil bareng pecah kecil terlalu takut stres,-1,11,0.7946346,True,high
2440,"Aku nggak suka kerjaanku, tapi nggak tahu cara keluar dari situasi ini. Aku harus apa?",kerja tahu keluar situasi buntu kerja tahu ubah peluang aktivitas luar kerja semangat kerja paling kesal,-1,5,0.6989077,True,high
2441,"Aku merasa sendirian banget, meskipun ada orang di sekitarku. Apa yang salah denganku?",sendiri salah salah sendiri muncul keliling utama laku aktivitas dekat,-1,13,0.74483,True,high
2442,Aku sering marah sama diri sendiri karena nggak bisa ngelakuin apa-apa dengan bener. Gimana caranya berhenti begini?,marah diri sendiri ngelakuin henti begini tahu frustasi diri sendiri ngasih kredit diri kecil udah lakuin sempurna udah bagus catat negatif bantah bareng hasil lakuin,-1,0,0.8113204,True,high
2443,"Aku nggak ngerti kenapa aku depresi, padahal hidupku nggak seburuk orang lain. Aku salah nggak sih merasa gini?",depresi padahal hidup salah salah depresi berapa hidup stres ubah hidup tahu begini catat aktivitas suasana hati catat kecil bareng,-1,0,0.7921909,True,high
2444,Aku takut ketemu temen karena pasti mereka nanya soal hidupku. Apa yang harus aku lakukan?,takut temen nanya hidup laku temen cemas takut siapin singkat nyaman obrol topik temen situasi santai ngopi sebentar rencanain kecil,-1,0,0.82302284,True,high
2446,Aku merasa nggak ada yang peduli sama aku. Apa aku harus berhenti nyari perhatian orang?,peduli henti nyari perhati tahu sepi sakit bukan henti nyari perhati saling dukung kabar obrol,-1,0,0.7178464,True,high
2449,Aku merasa semua masalahku gara-gara aku sendiri. Aku cuma pengen lari dari semuanya. Gimana caranya berhenti merasa gitu?,gara gara sendiri lari henti berat pundak lari hadap ringan penuh salah laku sendiri salah,-1,0,0.7678156,True,high
2451,"Aku tahu aku harus bayar tagihan, tapi aku cuma tunda-tunda. Aku benci diri sendiri karena ini. Gimana caranya berhenti begini?",tahu bayar tagih tunda tunda benci diri sendiri henti begini tahu frustrasi diri sendiri tunda sendiri bukan arti gagal tagih paling kecil paling desak laptop tagih bayar rencanain,-1,0,0.7661679,True,high
2452,"Aku merasa kesepian, tapi nggak tahu cara deketin orang lagi. Aku takut ditolak. Apa yang bisa aku lakukan?",sepi tahu deketin takut tolak laku paham sepi berat takut tolak pertama susah ringan ngirim pesan temen lama tempat datang kafe perlu buru buru dekat cukup obrol kecil nyaman,-1,0,0.8148562,True,high
2457,Aku merasa nggak ada yang peduli sama aku. Aku cuma pengen orang ngerti aku. Gimana caranya?,peduli paham peduli sepi dengerin peduli begini dengar perlu buru buru nemenin,-1,0,0.6978308,True,high
2465,Aku ngerasa nggak pantas bahagia kalau orang lain susah. Apa ini normal?,ngerasa pantas bahagia susah hati peduli pantas bahagia capek sendiri bahagia arti cuek laku senang tetap pikirin,-1,0,0.7935457,True,high
2466,Aku pernah coba nyakitin diri sendiri. Aku takut kejadian lagi. Apa yang harus aku lakukan?,nyakitin diri sendiri takut laku sedih denger bangga datang tenang dengar musik pegang batu penting percaya profesional dukung,-1,0,0.8020597,True,high
2468,Aku ngerasa hidupku kacau dan nggak tahu cara beresinnya. Apa aku orang gagal?,ngerasa hidup kacau tahu resin gagal bukan gagal hidup kacau urutin kacau pelan pelan kecil resin meja daftar prioritas,-1,2,0.8033977,True,high
2469,Aku pengen kabur aja dari hidupku sekarang. Apa ini wajar?,kabur hidup kabur hidup berat penting tahu kabur temuin hadapinnya pelan pelan dengerin,-1,0,0.7325562,True,high
2475,"Aku suka melukai diri sendiri kalau sedang stres. Aku tahu ini nggak baik, tapi susah berhenti. Apa yang harus aku lakukan?",luka diri sendiri sedang stres tahu susah henti laku sedih dengar sedang bangga berani luka diri sendiri stres alternatif pegang batu teknik stres,-1,0,0.81243205,True,high
2476,Aku pernah dengar tentang DBT. Itu apa sih dan apakah itu bisa bantu aku?,dengar terapi perilaku dialektis dekat kelola emosi intens perilaku sulit impulsivitas cenderung luka diri libat terampil penuh regulasi emosi tangan stres beberapa teknik sederhana mindfulness,-1,12,0.774966,True,high
2477,Aku merasa orang-orang di sekitarku nggak ngerti apa yang aku rasakan. Aku harus gimana?,berat paham percaya sederhana sedang berat sulit bareng,-1,2,0.72405565,True,high
2481,Aku kadang ngerasa orang-orang cuma pura-pura peduli sama aku. Aku harus percaya sama siapa?,ngerasa pura pura peduli percaya siapa curiga muncul kecewa tindak bukan kata kata tindak perhati,-1,0,0.7513939,True,high
2485,Aku sering ngerasa nggak layak dicintai. Gimana cara ngubah pikiran ini?,ngerasa layak cinta ngubah layak cinta berat bukan fakta diri kecil laku ingat harga daftar bareng laku,-1,0,0.8147929,True,high
2492,Aku ngerasa hidupku nggak akan pernah jadi lebih baik. Apa aku harus nyerah aja?,ngerasa hidup nyerah berat stuck percaya gelap harap ubah nyerah bukan kuat kecil nyoba ngerasa,-1,2,0.81272376,True,high
2494,Aku ngerasa nggak pantas dicintai. Gimana caranya biar aku nggak gitu lagi?,ngerasa pantas cinta sedih denger ngerasa harga pantas datang negatif diri sendiri nulis diri kecil ngerasa pantas,-1,0,0.75875,True,high
2497,Aku ngerasa bersalah terus karena nggak bisa bikin semua orang senang. Gimana caranya biar nggak gitu?,ngerasa salah terus senang capek senang bahagia diri sendiri ngerasa salah terus,-1,0,0.71540153,True,high
2501,"Aku merasa nggak ada yang ngerti aku, seperti aku sendirian di dunia ini. Apa yang salah denganku?",sendiri salah tahu paham sepi salah isolasi begini dengerin,-1,0,0.7146852,True,high
2506,Aku merasa orang-orang di sekitarku nggak peduli sama aku. Apa yang bisa aku lakukan?,peduli laku sedih peduli padahal sibuk tahu butuhin bicara percaya yakin peduli siapa bicara,-1,0,0.7799928,True,high
2507,"Emilia, aku pengen kabur aja dari semua masalahku. Apa ini normal?",kabur kabur utama hidup berat kabur numpuk hadap kecil bareng paling kabur,-1,11,0.74054414,True,high
2511,Aku sering merasa bersalah kalau nggak bisa bikin semua orang senang. Gimana caranya berhenti merasa begini?,salah senang henti begini perlu salah senang tugas mustahil butuh tetap batas kecil terlalu beban situasi salah akhir akhir,-1,0,0.7645894,True,high
2513,"Emilia, aku takut kalau aku nggak akan pernah bisa bahagia. Apa yang salah denganku?",takut bahagia salah tahu takut nyata salah jebak momen kecil bahagia situ momen ingat kecil,-1,2,0.7983326,True,high
2514,Aku merasa orang-orang cuma pura-pura peduli sama aku. Gimana caranya aku percaya mereka beneran peduli?,pura pura peduli percaya beneran peduli curiga sulit tindak kecil tawar momen tunjuk perhati arti,-1,0,0.7620553,True,high
2516,Kadang aku ngerasa hidupku nggak layak dijalani. Apa yang bisa aku lakukan biar nggak gitu lagi?,ngerasa hidup layak jalan laku peduli dengar berat arti kuat laku,-1,0,0.7816826,True,high
2524,Aku suka hindari tempat ramai biar nggak panik. Apa itu salah?,hindar tempat ramai panik salah hindar tempat ramai takut panik lama lama takut tambah kuat masuk situasi perlahan kafe sepi rencana,-1,0,0.70074844,True,high
2525,Aku ngerasa panikku dateng gara-gara stres. Bener nggak sih?,ngerasa panik dateng gara gara stres stres picu panic attack tubuh siaga stres ngurangin tekan bareng,-1,0,0.66493297,True,high
2526,Aku ngerasa malu kalau panik di depan orang. Apa yang harus aku lakukan?,ngerasa malu panik depan laku malu ingat salah panik dateng pegang tangan ngeh ngatasin,-1,11,0.7470946,True,high
2529,"Aku sering merasa overwhelmed sama hidup, kayak semua yang aku coba gagal. Apa sih yang bisa aku lakuin?",overwhelmed hidup gagal lakuin kewalahan hidup berat kecil pilih kecil atur resin meja jalan sebentar emosi kuat beberapa detail overwhelm,-1,0,0.79101145,True,high
2530,Aku takut banget kalau orang-orang ninggalin aku. Jadi aku suka ngelakuin apa aja biar mereka stay. Ini salah nggak?,takut ninggalin ngelakuin stay salah takut tinggal ngelakuin sehat diri sendiri cinta beli perhati diri harga ngelakuin bangga diri sendiri,-1,2,0.74561405,True,high
2531,Aku benci banget sama diri sendiri. Aku ngerasa aku selalu bikin orang lain kecewa. Gimana caranya berhenti ngerasa gini?,benci diri sendiri ngerasa kecewa henti ngerasa berat benci diri sendiri kecewa kepala terlalu kecil diri kecil mudah yakin ngerasa gagal,-1,2,0.76838875,True,high
2533,"Aku sering ngerasa orang lain nggak ngerti aku, kayak aku cuma ngomong sama tembok. Apa yang bisa aku lakuin?",ngerasa ngomong tembok lakuin ngerasa didenger sepi emang paham rasain arti penting percaya butuhin jelas butuh didenger dengerin frustrasi,-1,0,0.74365234,True,high
2535,"Aku pengen mati aja, soalnya hidup ini nggak ada harapan. Kamu pikir aku salah ngerasa gini?",mati hidup harap salah ngerasa salah ngerasa sakit nyata sedih denger ngerasa harap hidup gelap percaya cahaya kecil sana susah ngerasa putus nemenin,-1,0,0.75483084,True,high
2536,Aku ngerasa hidupku cuma buat nyenengin orang lain. Aku capek. Gimana caranya hidup buat diri sendiri?,ngerasa hidup nyenengin capek hidup diri sendiri capek hidup hidup senang kecil luangin mikirin lakuin diri sendiri,-1,11,0.75912076,True,high
2540,"Aku ngerasa nggak bisa apa-apa, kayak gagal di semua hal. Apa aku emang nggak berguna?",ngerasa gagal emang sedih denger ngerasa kuat gagal kecil lakuin kecil ngerasa gagal,-1,2,0.8191559,True,high
2542,"Aku ngerasa hidupku nggak akan pernah berubah, kayak stuck selamanya. Ada harapan nggak sih?",ngerasa hidup ubah stuck lama harap ngerasa stuck berat percaya ubah butuh kecil ngerasa stuck,-1,5,0.77417576,True,high
2544,Aku ngerasa nggak pantas dicintai. Makanya aku selalu nyakitin orang yang sayang sama aku. Aku harus gimana?,ngerasa pantas cinta makanya nyakitin sayang ngerasa pantas cinta sakit sayang harga peduli nilai diri ngerasa pantas,-1,0,0.7077193,True,high
2546,Aku merasa semua orang benci aku. Apa bener gitu?,benci enak yakin sepenuh peduli notice harga,-1,0,0.7416939,True,high
2548,"Aku takut banget ngungkapin marahku, takut orang malah benci aku. Gimana sih caranya?",takut ngungkapin marah takut malah benci takut ngungkapin marah pelan pelan kesal defensif bareng,-1,8,0.74515843,True,high
2553,Aku pengen orang lain ngeliat aku kesakitan. Apa itu salah?,ngeliat sakit salah tunjuk perhati manusiawi sehat percaya rasain,-1,0,0.7465838,True,high
2555,"Aku suka nyanyi kalau lagi sedih, tapi tetep aja nggak cukup. Apa lagi yang bisa aku coba?",sedih cukup keren ngatasin sedih tambah aktivitas jalan jalan taman meditasi singkat ringan,-1,0,0.76364994,True,high
2556,Aku nggak bisa ngomong kalau aku lagi marah. Rasanya stuck. Gimana caranya?,ngomong marah stuck susah ngungkapin marah nulis marah terus pelan pelan percaya stuck,-1,2,0.69470793,True,high
2557,Aku merasa nggak ada harapan buat aku. Apa aku harus nyerah aja?,harap nyerah tahu berat harap hilang nyerah kecil tuju hidup,-1,5,0.75061214,True,high
2564,"Kenapa sih aku selalu ngerasa sedih dan cemas, padahal nggak ada masalah besar?",ngerasa sedih cemas padahal emang sedih cemas datang emosi numpuk ngeliat situasi pola emosi intens pikirin ngerasa urutin bareng jebak,-1,0,0.7776371,True,high
2567,"Aku benci banget sama diri sendiri, rasanya aku selalu gagal. Gimana caranya biar aku nggak gitu?",benci diri sendiri gagal berat ngerasa benci diri sendiri datang ngeliat diri sendiri terlalu kecil nulis diri kecil peduli udah luar ngerasa gagal bareng sudut,-1,2,0.78209317,True,high
2572,"Aku ngerasa hidupku stuck, nggak ada kemajuan. Apa yang harus aku lakuin?",ngerasa hidup stuck maju lakuin stuck emang frustrasi kecil nentuin tuju kecil capai atur ulang kamar ubah kecil semangat balik ngerasa stuck gerak maju,-1,5,0.81673807,True,high
2576,"Aku merasa nggak pantas bahagia, makanya aku suka melukai diri sendiri. Gimana caranya berhenti berpikir gitu?",pantas bahagia makanya luka diri sendiri henti sedih dengar pantas bahagia bukan fakta nyata kecil syukur kecil muncul ingat diri sendiri luka diri sendiri kuat segera dekat profesional,-1,0,0.79504675,True,high
2578,"Kalau aku merasa cemas terus, apa yang bisa bantu aku tenang?",cemas terus tenang cemas capek teknik sederhana lama empat detik tahan empat detik keluar perlahan ulang beberapa perhati konkret pegang benda dekat deskripsi tekstur cemas muncul pola picu bareng terap atur,-1,8,0.8188826,True,high
2579,"Aku suka menghindar dari masalah, kayak nggak mau hadapi emosi buruk. Itu buruk nggak sih?",hindar hadap emosi hindar kewalahan numpuk hadap perlahan pilih emosi kecil lari dukung temen terap berat yakin hadap,-1,0,0.783858,True,high
2580,"Aku merasa kesepian banget, kayak nggak ada yang peduli. Apa yang bisa aku lakukan?",sepi peduli laku sedih dengar sepi sepi berat laku kecil kirim pesan temen keluarga walaupun ringan aktivitas terus terap,-1,0,0.7692511,True,high
2581,"Aku kadang nggak ngerti kenapa aku sedih, rasanya tiba-tiba aja. Normal nggak sih?",sedih emosi sedih muncul alas jelas stres lelah bahkan ubah kecil tubuh perhati kapan panjang kurang tidur pola paham jelasin,-1,0,0.854024,True,high
2586,"Aku sering ngerasa bersalah kalau sedih, kayak aku nggak boleh gitu. Gimana supaya nggak ngerasa bersalah?",ngerasa salah sedih ngerasa salah tahu enak salah sedih sedih emosi senang marah salah ingetin diri sendiri sedih hidup bukan gagal salah muncul terap perspektif,-1,0,0.7514951,True,high
